지점,지점명,일시,기온(°C),습도(%)
253,김해시,2020-06-30 04:00,21.3,88
253,김해시,2020-06-30 05:00,20.9,90
253,김해시,2020-06-30 06:00,20.6,91
253,김해시,2020-06-30 07:00,20.7,90
253,김해시,2020-06-30 08:00,20.4,92
253,김해시,2020-06-30 09:00,22.6,83
253,김해시,2020-06-30 10:00,24,78
253,김해시,2020-06-30 11:00,25.1,75
253,김해시,2020-06-30 12:00,26.2,69
253,김해시,2020-06-30 13:00,25.9,70
253,김해시,2020-06-30 14:00,26.3,69
253,김해시,2020-06-30 15:00,26.7,66
253,김해시,2020-06-30 16:00,25.7,67
253,김해시,2020-06-30 17:00,25.7,64
253,김해시,2020-06-30 18:00,24.6,68
253,김해시,2020-06-30 19:00,23.7,70
253,김해시,2020-06-30 20:00,23.1,70
253,김해시,2020-06-30 21:00,22.5,70
253,김해시,2020-06-30 22:00,21.9,74
253,김해시,2020-06-30 23:00,21.7,72
253,김해시,2020-07-01 00:00,21.1,76
253,김해시,2020-07-01 01:00,20,82
253,김해시,2020-07-01 02:00,21,79
253,김해시,2020-07-01 03:00,20.5,80
253,김해시,2020-07-01 04:00,20.4,81
253,김해시,2020-07-01 05:00,20.4,83
253,김해시,2020-07-01 06:00,19.7,86
253,김해시,2020-07-01 07:00,20.5,81
253,김해시,2020-07-01 08:00,21.3,75
253,김해시,2020-07-01 09:00,21.9,72
253,김해시,2020-07-01 10:00,23.3,66
253,김해시,2020-07-01 11:00,24.3,65
253,김해시,2020-07-01 12:00,24.7,63
253,김해시,2020-07-01 13:00,25,59
253,김해시,2020-07-01 14:00,23.8,74
253,김해시,2020-07-01 15:00,23.4,77
253,김해시,2020-07-01 16:00,22.9,79
253,김해시,2020-07-01 17:00,23.3,81
253,김해시,2020-07-01 18:00,21.8,83
253,김해시,2020-07-01 19:00,21.5,85
253,김해시,2020-07-01 20:00,21.5,84
253,김해시,2020-07-01 21:00,21.2,87
253,김해시,2020-07-01 22:00,20.9,85
253,김해시,2020-07-01 23:00,20.2,92
254,순창군,2020-06-30 01:00,23,87
254,순창군,2020-06-30 02:00,21.3,93
254,순창군,2020-06-30 03:00,21,94
254,순창군,2020-06-30 04:00,20.8,95
254,순창군,2020-06-30 05:00,21.3,93
254,순창군,2020-06-30 06:00,20.9,93
254,순창군,2020-06-30 07:00,20.9,93
254,순창군,2020-06-30 08:00,20.5,93
254,순창군,2020-06-30 09:00,20.6,88
254,순창군,2020-06-30 10:00,20.2,88
254,순창군,2020-06-30 11:00,20.3,89
254,순창군,2020-06-30 12:00,21.4,81
254,순창군,2020-06-30 13:00,21.4,80
254,순창군,2020-06-30 14:00,20.4,83
254,순창군,2020-06-30 15:00,20.7,83
254,순창군,2020-06-30 16:00,20.5,82
254,순창군,2020-06-30 17:00,20.3,83
254,순창군,2020-06-30 18:00,19.7,88
254,순창군,2020-06-30 19:00,19.5,87
254,순창군,2020-06-30 20:00,18.9,92
254,순창군,2020-06-30 21:00,18.9,89
254,순창군,2020-06-30 22:00,18.5,94
254,순창군,2020-06-30 23:00,18.3,98
254,순창군,2020-07-01 00:00,18.3,98
254,순창군,2020-07-01 01:00,18.2,93
254,순창군,2020-07-01 02:00,17.8,94
254,순창군,2020-07-01 03:00,17.6,91
254,순창군,2020-07-01 04:00,17.6,90
254,순창군,2020-07-01 05:00,17.2,96
254,순창군,2020-07-01 06:00,17.3,96
254,순창군,2020-07-01 07:00,17.5,96
254,순창군,2020-07-01 08:00,19.3,85
254,순창군,2020-07-01 09:00,20.3,81
254,순창군,2020-07-01 10:00,21.9,72
254,순창군,2020-07-01 11:00,23.2,63
254,순창군,2020-07-01 12:00,23.8,60
254,순창군,2020-07-01 13:00,25.2,55
254,순창군,2020-07-01 14:00,26.3,52
254,순창군,2020-07-01 15:00,25.7,57
254,순창군,2020-07-01 16:00,24.5,65
254,순창군,2020-07-01 17:00,23.6,68
254,순창군,2020-07-01 18:00,23.5,63
254,순창군,2020-07-01 19:00,23.1,66
254,순창군,2020-07-01 20:00,22,73
254,순창군,2020-07-01 21:00,20.7,83
254,순창군,2020-07-01 22:00,19.9,87
254,순창군,2020-07-01 23:00,19.1,90
255,북창원,2020-06-30 01:00,23.3,95
255,북창원,2020-06-30 02:00,23,91
255,북창원,2020-06-30 03:00,22.1,87
255,북창원,2020-06-30 04:00,21.2,94
255,북창원,2020-06-30 05:00,20.8,95
255,북창원,2020-06-30 06:00,20.6,95
255,북창원,2020-06-30 07:00,20.8,95
255,북창원,2020-06-30 08:00,20.9,95
255,북창원,2020-06-30 09:00,21.4,93
255,북창원,2020-06-30 10:00,22.7,86
255,북창원,2020-06-30 11:00,24.5,79
255,북창원,2020-06-30 12:00,26.5,72
255,북창원,2020-06-30 13:00,25.6,72
255,북창원,2020-06-30 14:00,26.9,69
255,북창원,2020-06-30 15:00,27.6,61
255,북창원,2020-06-30 16:00,26.6,60
255,북창원,2020-06-30 17:00,26.3,58
255,북창원,2020-06-30 18:00,26.5,59
255,북창원,2020-06-30 19:00,24.3,65
255,북창원,2020-06-30 20:00,22.9,71
255,북창원,2020-06-30 21:00,22.7,70
255,북창원,2020-06-30 22:00,22,73
255,북창원,2020-06-30 23:00,21.6,77
255,북창원,2020-07-01 00:00,21.4,77
255,북창원,2020-07-01 01:00,21,79
255,북창원,2020-07-01 02:00,20.6,83
255,북창원,2020-07-01 03:00,20.6,84
255,북창원,2020-07-01 04:00,20.9,80
255,북창원,2020-07-01 05:00,20.6,81
255,북창원,2020-07-01 06:00,20.5,81
255,북창원,2020-07-01 07:00,21.8,75
255,북창원,2020-07-01 08:00,21.9,73
255,북창원,2020-07-01 09:00,21.8,73
255,북창원,2020-07-01 10:00,23.2,69
255,북창원,2020-07-01 11:00,25.3,60
255,북창원,2020-07-01 12:00,26.1,56
255,북창원,2020-07-01 13:00,25.9,60
255,북창원,2020-07-01 14:00,26.4,55
255,북창원,2020-07-01 15:00,26.1,62
255,북창원,2020-07-01 16:00,25.2,66
255,북창원,2020-07-01 17:00,25.3,67
255,북창원,2020-07-01 18:00,23.9,75
255,북창원,2020-07-01 19:00,23,76
255,북창원,2020-07-01 20:00,22.2,83
255,북창원,2020-07-01 21:00,22.6,79
255,북창원,2020-07-01 22:00,21.2,85
255,북창원,2020-07-01 23:00,20.4,92
257,양산시,2020-06-30 01:00,23.7,96
257,양산시,2020-06-30 02:00,23.1,96
257,양산시,2020-06-30 03:00,23.1,88
257,양산시,2020-06-30 04:00,22.4,86
257,양산시,2020-06-30 05:00,22,88
257,양산시,2020-06-30 06:00,21.4,92
257,양산시,2020-06-30 07:00,21.4,91
257,양산시,2020-06-30 08:00,21.4,90
257,양산시,2020-06-30 09:00,21.8,88
257,양산시,2020-06-30 10:00,22.4,84
257,양산시,2020-06-30 11:00,23.4,81
257,양산시,2020-06-30 12:00,23.8,79
257,양산시,2020-06-30 13:00,24.6,75
257,양산시,2020-06-30 14:00,24.6,74
257,양산시,2020-06-30 15:00,24.9,73
257,양산시,2020-06-30 16:00,25.9,69
257,양산시,2020-06-30 17:00,25.1,69
257,양산시,2020-06-30 18:00,25.8,67
257,양산시,2020-06-30 19:00,24.1,71
257,양산시,2020-06-30 20:00,23.6,72
257,양산시,2020-06-30 21:00,23.1,73
257,양산시,2020-06-30 22:00,22.7,74
257,양산시,2020-06-30 23:00,21.3,82
257,양산시,2020-07-01 00:00,20.7,83
257,양산시,2020-07-01 01:00,21.1,82
257,양산시,2020-07-01 02:00,21.1,83
257,양산시,2020-07-01 03:00,21.4,78
257,양산시,2020-07-01 04:00,21,82
257,양산시,2020-07-01 05:00,20.8,84
257,양산시,2020-07-01 06:00,20.9,84
257,양산시,2020-07-01 07:00,20.9,85
257,양산시,2020-07-01 08:00,21.8,80
257,양산시,2020-07-01 09:00,22.3,76
257,양산시,2020-07-01 10:00,23.1,71
257,양산시,2020-07-01 11:00,24.2,63
257,양산시,2020-07-01 12:00,25.9,58
257,양산시,2020-07-01 13:00,26.8,58
257,양산시,2020-07-01 14:00,24.4,72
257,양산시,2020-07-01 15:00,24.7,68
257,양산시,2020-07-01 16:00,24.3,69
257,양산시,2020-07-01 17:00,24,71
257,양산시,2020-07-01 18:00,23.6,72
257,양산시,2020-07-01 19:00,22.9,79
257,양산시,2020-07-01 20:00,22.5,82
257,양산시,2020-07-01 21:00,22.5,83
257,양산시,2020-07-01 22:00,21.4,86
257,양산시,2020-07-01 23:00,20.2,89
258,보성군,2020-06-30 01:00,21.4,94
258,보성군,2020-06-30 02:00,21.7,93
258,보성군,2020-06-30 03:00,22,90
258,보성군,2020-06-30 04:00,21.7,93
258,보성군,2020-06-30 05:00,22.2,87
258,보성군,2020-06-30 06:00,22,86
258,보성군,2020-06-30 07:00,22,86
258,보성군,2020-06-30 08:00,22.1,83
258,보성군,2020-06-30 09:00,22.2,81
258,보성군,2020-06-30 10:00,22,83
258,보성군,2020-06-30 11:00,22.9,79
258,보성군,2020-06-30 12:00,23.5,78
258,보성군,2020-06-30 13:00,23.5,77
258,보성군,2020-06-30 14:00,22.8,78
258,보성군,2020-06-30 15:00,22.8,77
258,보성군,2020-06-30 16:00,23.7,75
258,보성군,2020-06-30 17:00,22.6,76
258,보성군,2020-06-30 18:00,22.2,79
258,보성군,2020-06-30 19:00,22,78
258,보성군,2020-06-30 20:00,21.6,80
258,보성군,2020-06-30 21:00,20.5,85
258,보성군,2020-06-30 22:00,20,90
258,보성군,2020-06-30 23:00,20.4,84
258,보성군,2020-07-01 00:00,20.1,86
258,보성군,2020-07-01 01:00,20.3,87
258,보성군,2020-07-01 02:00,20.4,84
258,보성군,2020-07-01 03:00,20.2,83
258,보성군,2020-07-01 04:00,20.2,81
258,보성군,2020-07-01 05:00,20,79
258,보성군,2020-07-01 06:00,20,78
258,보성군,2020-07-01 07:00,19.9,81
258,보성군,2020-07-01 08:00,21.3,74
258,보성군,2020-07-01 09:00,22.4,70
258,보성군,2020-07-01 10:00,24.2,63
258,보성군,2020-07-01 11:00,25.5,57
258,보성군,2020-07-01 12:00,26.2,61
258,보성군,2020-07-01 13:00,27.5,51
258,보성군,2020-07-01 14:00,28.4,53
258,보성군,2020-07-01 15:00,27.1,64
258,보성군,2020-07-01 16:00,27.7,55
258,보성군,2020-07-01 17:00,26.5,64
258,보성군,2020-07-01 18:00,26.2,66
258,보성군,2020-07-01 19:00,25.4,64
258,보성군,2020-07-01 20:00,23.8,71
258,보성군,2020-07-01 21:00,22.5,74
258,보성군,2020-07-01 22:00,21.7,79
258,보성군,2020-07-01 23:00,21.1,81
259,강진군,2020-06-30 01:00,21.3,92
259,강진군,2020-06-30 02:00,21.3,89
259,강진군,2020-06-30 03:00,21.2,90
259,강진군,2020-06-30 04:00,21,88
259,강진군,2020-06-30 05:00,21,85
259,강진군,2020-06-30 06:00,21,84
259,강진군,2020-06-30 07:00,21,83
259,강진군,2020-06-30 08:00,20.6,84
259,강진군,2020-06-30 09:00,20.6,85
259,강진군,2020-06-30 10:00,21.2,82
259,강진군,2020-06-30 11:00,20.8,85
259,강진군,2020-06-30 12:00,21.1,84
259,강진군,2020-06-30 13:00,21.3,80
259,강진군,2020-06-30 14:00,22.4,74
259,강진군,2020-06-30 15:00,22.7,72
259,강진군,2020-06-30 16:00,22,76
259,강진군,2020-06-30 17:00,22,74
259,강진군,2020-06-30 18:00,21.9,73
259,강진군,2020-06-30 19:00,21.2,75
259,강진군,2020-06-30 20:00,20.7,75
259,강진군,2020-06-30 21:00,19.5,88
259,강진군,2020-06-30 22:00,19.1,89
259,강진군,2020-06-30 23:00,19,90
259,강진군,2020-07-01 00:00,19.2,87
259,강진군,2020-07-01 01:00,19,87
259,강진군,2020-07-01 02:00,19.5,84
259,강진군,2020-07-01 03:00,19.4,82
259,강진군,2020-07-01 04:00,19.2,82
259,강진군,2020-07-01 05:00,19.7,79
259,강진군,2020-07-01 06:00,19.7,80
259,강진군,2020-07-01 07:00,20.5,76
259,강진군,2020-07-01 08:00,21.2,73
259,강진군,2020-07-01 09:00,22.5,67
259,강진군,2020-07-01 10:00,24.2,63
259,강진군,2020-07-01 11:00,24.8,59
259,강진군,2020-07-01 12:00,25.4,58
259,강진군,2020-07-01 13:00,26.3,54
259,강진군,2020-07-01 14:00,27.3,53
259,강진군,2020-07-01 15:00,27.7,52
259,강진군,2020-07-01 16:00,27.1,59
259,강진군,2020-07-01 17:00,27.2,52
259,강진군,2020-07-01 18:00,25.8,56
259,강진군,2020-07-01 19:00,24.6,55
259,강진군,2020-07-01 20:00,23.3,61
259,강진군,2020-07-01 21:00,21.2,75
259,강진군,2020-07-01 22:00,20.1,81
259,강진군,2020-07-01 23:00,19.9,81
260,장흥,2020-06-30 01:00,21.5,89
260,장흥,2020-06-30 02:00,21.2,90
260,장흥,2020-06-30 03:00,20.8,91
260,장흥,2020-06-30 04:00,20.8,89
260,장흥,2020-06-30 05:00,20.5,89
260,장흥,2020-06-30 06:00,20.8,86
260,장흥,2020-06-30 07:00,20.7,84
260,장흥,2020-06-30 08:00,20.6,84
260,장흥,2020-06-30 09:00,20.2,87
260,장흥,2020-06-30 10:00,20.4,85
260,장흥,2020-06-30 11:00,21,85
260,장흥,2020-06-30 12:00,21,85
260,장흥,2020-06-30 13:00,21.1,80
260,장흥,2020-06-30 14:00,21.7,77
260,장흥,2020-06-30 15:00,21.9,76
260,장흥,2020-06-30 16:00,21.8,75
260,장흥,2020-06-30 17:00,21.5,77
260,장흥,2020-06-30 18:00,21.6,74
260,장흥,2020-06-30 19:00,20.6,78
260,장흥,2020-06-30 20:00,20.2,80
260,장흥,2020-06-30 21:00,19.1,88
260,장흥,2020-06-30 22:00,19.2,87
260,장흥,2020-06-30 23:00,19,89
260,장흥,2020-07-01 00:00,19,88
260,장흥,2020-07-01 01:00,18.9,90
260,장흥,2020-07-01 02:00,19.5,82
260,장흥,2020-07-01 03:00,19.4,81
260,장흥,2020-07-01 04:00,19.4,81
260,장흥,2020-07-01 05:00,19.2,80
260,장흥,2020-07-01 06:00,19,81
260,장흥,2020-07-01 07:00,19.5,82
260,장흥,2020-07-01 08:00,20.4,77
260,장흥,2020-07-01 09:00,22.7,69
260,장흥,2020-07-01 10:00,23.3,63
260,장흥,2020-07-01 11:00,24.5,59
260,장흥,2020-07-01 12:00,25.6,59
260,장흥,2020-07-01 13:00,26.2,58
260,장흥,2020-07-01 14:00,27.3,52
260,장흥,2020-07-01 15:00,27.4,53
260,장흥,2020-07-01 16:00,27,56
260,장흥,2020-07-01 17:00,26.2,61
260,장흥,2020-07-01 18:00,25.7,56
260,장흥,2020-07-01 19:00,24.3,61
260,장흥,2020-07-01 20:00,22.5,67
260,장흥,2020-07-01 21:00,20.9,80
260,장흥,2020-07-01 22:00,19.5,87
260,장흥,2020-07-01 23:00,19.1,86
261,해남,2020-06-30 01:00,20.8,93
261,해남,2020-06-30 02:00,20.5,94
261,해남,2020-06-30 03:00,20.8,91
261,해남,2020-06-30 04:00,20.8,87
261,해남,2020-06-30 05:00,20.6,87
261,해남,2020-06-30 06:00,20,89
261,해남,2020-06-30 07:00,19.9,89
261,해남,2020-06-30 08:00,19.4,92
261,해남,2020-06-30 09:00,19,95
261,해남,2020-06-30 10:00,20,89
261,해남,2020-06-30 11:00,20.1,95
261,해남,2020-06-30 12:00,20.5,88
261,해남,2020-06-30 13:00,21.2,83
261,해남,2020-06-30 14:00,21.4,82
261,해남,2020-06-30 15:00,21.4,81
261,해남,2020-06-30 16:00,20.9,83
261,해남,2020-06-30 17:00,21.7,78
261,해남,2020-06-30 18:00,20.9,79
261,해남,2020-06-30 19:00,20.4,81
261,해남,2020-06-30 20:00,19.6,84
261,해남,2020-06-30 21:00,18.3,95
261,해남,2020-06-30 22:00,18.4,97
261,해남,2020-06-30 23:00,18.3,95
261,해남,2020-07-01 00:00,18.5,90
261,해남,2020-07-01 01:00,19,87
261,해남,2020-07-01 02:00,19,87
261,해남,2020-07-01 03:00,18.4,88
261,해남,2020-07-01 04:00,18.9,83
261,해남,2020-07-01 05:00,19.2,85
261,해남,2020-07-01 06:00,18.9,89
261,해남,2020-07-01 07:00,19.2,90
261,해남,2020-07-01 08:00,21.5,79
261,해남,2020-07-01 09:00,22.8,73
261,해남,2020-07-01 10:00,23.7,70
261,해남,2020-07-01 11:00,24.1,66
261,해남,2020-07-01 12:00,24.7,62
261,해남,2020-07-01 13:00,25.5,60
261,해남,2020-07-01 14:00,26.9,56
261,해남,2020-07-01 15:00,26.9,55
261,해남,2020-07-01 16:00,27.4,53
261,해남,2020-07-01 17:00,26.7,61
261,해남,2020-07-01 18:00,25.3,64
261,해남,2020-07-01 19:00,23.8,67
261,해남,2020-07-01 20:00,22.2,68
261,해남,2020-07-01 21:00,19.9,83
261,해남,2020-07-01 22:00,20,88
261,해남,2020-07-01 23:00,18.8,93
262,고흥,2020-06-30 01:00,20.8,95
262,고흥,2020-06-30 02:00,20.7,97
262,고흥,2020-06-30 03:00,20.5,96
262,고흥,2020-06-30 04:00,20.4,96
262,고흥,2020-06-30 05:00,20.6,94
262,고흥,2020-06-30 06:00,21.1,86
262,고흥,2020-06-30 07:00,21.3,83
262,고흥,2020-06-30 08:00,21.6,80
262,고흥,2020-06-30 09:00,21.9,78
262,고흥,2020-06-30 10:00,21.6,79
262,고흥,2020-06-30 11:00,21.7,79
262,고흥,2020-06-30 12:00,22.1,79
262,고흥,2020-06-30 13:00,22.5,75
262,고흥,2020-06-30 14:00,22.4,74
262,고흥,2020-06-30 15:00,22.6,74
262,고흥,2020-06-30 16:00,22.2,74
262,고흥,2020-06-30 17:00,22.1,74
262,고흥,2020-06-30 18:00,22.1,72
262,고흥,2020-06-30 19:00,21.5,74
262,고흥,2020-06-30 20:00,20.9,76
262,고흥,2020-06-30 21:00,20.6,77
262,고흥,2020-06-30 22:00,19.9,82
262,고흥,2020-06-30 23:00,19.5,86
262,고흥,2020-07-01 00:00,19.4,86
262,고흥,2020-07-01 01:00,19.5,86
262,고흥,2020-07-01 02:00,19.8,83
262,고흥,2020-07-01 03:00,19.9,81
262,고흥,2020-07-01 04:00,19.8,78
262,고흥,2020-07-01 05:00,19.1,80
262,고흥,2020-07-01 06:00,18.3,85
262,고흥,2020-07-01 07:00,19.2,80
262,고흥,2020-07-01 08:00,20.5,74
262,고흥,2020-07-01 09:00,21.7,70
262,고흥,2020-07-01 10:00,23.4,63
262,고흥,2020-07-01 11:00,24.2,60
262,고흥,2020-07-01 12:00,26.2,55
262,고흥,2020-07-01 13:00,26.4,54
262,고흥,2020-07-01 14:00,26.9,54
262,고흥,2020-07-01 15:00,26.8,55
262,고흥,2020-07-01 16:00,27.2,56
262,고흥,2020-07-01 17:00,25.5,63
262,고흥,2020-07-01 18:00,24.6,65
262,고흥,2020-07-01 19:00,24.2,69
262,고흥,2020-07-01 20:00,22.1,81
262,고흥,2020-07-01 21:00,20.7,81
262,고흥,2020-07-01 22:00,20.6,80
262,고흥,2020-07-01 23:00,20.4,79
263,의령군,2020-06-30 01:00,23.1,92
263,의령군,2020-06-30 02:00,23.5,86
263,의령군,2020-06-30 03:00,22.8,82
263,의령군,2020-06-30 04:00,21.6,86
263,의령군,2020-06-30 05:00,21.6,85
263,의령군,2020-06-30 06:00,21.6,85
263,의령군,2020-06-30 07:00,21.8,85
263,의령군,2020-06-30 08:00,21.8,86
263,의령군,2020-06-30 09:00,22.5,82
263,의령군,2020-06-30 10:00,23.7,75
263,의령군,2020-06-30 11:00,24.6,70
263,의령군,2020-06-30 12:00,24.9,68
263,의령군,2020-06-30 13:00,25.1,65
263,의령군,2020-06-30 14:00,27.4,55
263,의령군,2020-06-30 15:00,27,58
263,의령군,2020-06-30 16:00,27.6,55
263,의령군,2020-06-30 17:00,26.9,53
263,의령군,2020-06-30 18:00,25.2,58
263,의령군,2020-06-30 19:00,24.4,65
263,의령군,2020-06-30 20:00,23.2,64
263,의령군,2020-06-30 21:00,22.3,68
263,의령군,2020-06-30 22:00,21.2,76
263,의령군,2020-06-30 23:00,21.3,74
263,의령군,2020-07-01 00:00,20.8,80
263,의령군,2020-07-01 01:00,20.7,79
263,의령군,2020-07-01 02:00,20.4,82
263,의령군,2020-07-01 03:00,20.4,83
263,의령군,2020-07-01 04:00,20.1,86
263,의령군,2020-07-01 05:00,20.2,86
263,의령군,2020-07-01 06:00,20,86
263,의령군,2020-07-01 07:00,21.6,74
263,의령군,2020-07-01 08:00,23.2,68
263,의령군,2020-07-01 09:00,22.9,66
263,의령군,2020-07-01 10:00,24.7,59
263,의령군,2020-07-01 11:00,26.5,56
263,의령군,2020-07-01 12:00,27.6,52
263,의령군,2020-07-01 13:00,26.4,55
263,의령군,2020-07-01 14:00,26.5,59
263,의령군,2020-07-01 15:00,27.3,53
263,의령군,2020-07-01 16:00,28.4,51
263,의령군,2020-07-01 17:00,27.4,55
263,의령군,2020-07-01 18:00,25.9,62
263,의령군,2020-07-01 19:00,25.7,61
263,의령군,2020-07-01 20:00,23.3,76
263,의령군,2020-07-01 21:00,22.2,82
263,의령군,2020-07-01 22:00,21.1,85
263,의령군,2020-07-01 23:00,20,87
264,함양군,2020-06-30 01:00,19.9,96
264,함양군,2020-06-30 02:00,19.8,96
264,함양군,2020-06-30 03:00,21.1,92
264,함양군,2020-06-30 04:00,20.6,95
264,함양군,2020-06-30 05:00,20.3,96
264,함양군,2020-06-30 06:00,20.2,97
264,함양군,2020-06-30 07:00,20.6,97
264,함양군,2020-06-30 08:00,21,96
264,함양군,2020-06-30 09:00,22.7,77
264,함양군,2020-06-30 10:00,21.7,78
264,함양군,2020-06-30 11:00,21.6,75
264,함양군,2020-06-30 12:00,22.1,74
264,함양군,2020-06-30 13:00,23.2,68
264,함양군,2020-06-30 14:00,22.3,71
264,함양군,2020-06-30 15:00,22.6,70
264,함양군,2020-06-30 16:00,22,73
264,함양군,2020-06-30 17:00,22,71
264,함양군,2020-06-30 18:00,21.3,74
264,함양군,2020-06-30 19:00,20.8,75
264,함양군,2020-06-30 20:00,19.3,85
264,함양군,2020-06-30 21:00,19.6,80
264,함양군,2020-06-30 22:00,19.9,78
264,함양군,2020-06-30 23:00,19.6,81
264,함양군,2020-07-01 00:00,19.3,84
264,함양군,2020-07-01 01:00,18.8,89
264,함양군,2020-07-01 02:00,18.5,90
264,함양군,2020-07-01 03:00,19.7,75
264,함양군,2020-07-01 04:00,19.6,73
264,함양군,2020-07-01 05:00,19.4,73
264,함양군,2020-07-01 06:00,19.1,73
264,함양군,2020-07-01 07:00,19.6,71
264,함양군,2020-07-01 08:00,20,71
264,함양군,2020-07-01 09:00,21.5,64
264,함양군,2020-07-01 10:00,23.6,59
264,함양군,2020-07-01 11:00,23.9,58
264,함양군,2020-07-01 12:00,24.5,57
264,함양군,2020-07-01 13:00,24.8,61
264,함양군,2020-07-01 14:00,24.1,62
264,함양군,2020-07-01 15:00,25,60
264,함양군,2020-07-01 16:00,24.7,58
264,함양군,2020-07-01 17:00,24.5,60
264,함양군,2020-07-01 18:00,23.7,59
264,함양군,2020-07-01 19:00,23.3,59
264,함양군,2020-07-01 20:00,22.2,63
264,함양군,2020-07-01 21:00,20,75
264,함양군,2020-07-01 22:00,17.7,90
264,함양군,2020-07-01 23:00,17.5,92
266,광양시,2020-06-30 01:00,21.9,84
266,광양시,2020-06-30 02:00,20.9,87
266,광양시,2020-06-30 03:00,20.6,92
266,광양시,2020-06-30 04:00,20.3,91
266,광양시,2020-06-30 05:00,20.2,93
266,광양시,2020-06-30 06:00,20.6,92
266,광양시,2020-06-30 07:00,20.4,92
266,광양시,2020-06-30 08:00,20.3,90
266,광양시,2020-06-30 09:00,20.7,87
266,광양시,2020-06-30 10:00,21.5,81
266,광양시,2020-06-30 11:00,22.6,72
266,광양시,2020-06-30 12:00,24.6,67
266,광양시,2020-06-30 13:00,24.7,64
266,광양시,2020-06-30 14:00,24,63
266,광양시,2020-06-30 15:00,23.5,67
266,광양시,2020-06-30 16:00,23,66
266,광양시,2020-06-30 17:00,22.2,68
266,광양시,2020-06-30 18:00,21.6,69
266,광양시,2020-06-30 19:00,21.7,69
266,광양시,2020-06-30 20:00,21,71
266,광양시,2020-06-30 21:00,20.1,77
266,광양시,2020-06-30 22:00,19.1,86
266,광양시,2020-06-30 23:00,19.3,81
266,광양시,2020-07-01 00:00,19.5,81
266,광양시,2020-07-01 01:00,19.3,82
266,광양시,2020-07-01 02:00,19.4,81
266,광양시,2020-07-01 03:00,19.6,80
266,광양시,2020-07-01 04:00,19.6,77
266,광양시,2020-07-01 05:00,19.3,76
266,광양시,2020-07-01 06:00,19.3,75
266,광양시,2020-07-01 07:00,19.7,73
266,광양시,2020-07-01 08:00,19.9,73
266,광양시,2020-07-01 09:00,22,67
266,광양시,2020-07-01 10:00,23.4,62
266,광양시,2020-07-01 11:00,24.2,61
266,광양시,2020-07-01 12:00,26.5,53
266,광양시,2020-07-01 13:00,26.2,51
266,광양시,2020-07-01 14:00,28.2,51
266,광양시,2020-07-01 15:00,25.7,58
266,광양시,2020-07-01 16:00,24.7,63
266,광양시,2020-07-01 17:00,24.4,64
266,광양시,2020-07-01 18:00,24.2,63
266,광양시,2020-07-01 19:00,23.8,67
266,광양시,2020-07-01 20:00,23.1,64
266,광양시,2020-07-01 21:00,21.7,69
266,광양시,2020-07-01 22:00,21.7,68
266,광양시,2020-07-01 23:00,21.6,69
268,진도군,2020-06-30 01:00,21.8,93
268,진도군,2020-06-30 02:00,21.5,93
268,진도군,2020-06-30 03:00,21.1,90
268,진도군,2020-06-30 04:00,21,90
268,진도군,2020-06-30 05:00,20.6,92
268,진도군,2020-06-30 06:00,20.2,93
268,진도군,2020-06-30 07:00,20,92
268,진도군,2020-06-30 08:00,19.6,95
268,진도군,2020-06-30 09:00,19.8,92
268,진도군,2020-06-30 10:00,20.2,89
268,진도군,2020-06-30 11:00,20.4,91
268,진도군,2020-06-30 12:00,20.9,88
268,진도군,2020-06-30 13:00,21.5,86
268,진도군,2020-06-30 14:00,21.5,85
268,진도군,2020-06-30 15:00,21.5,86
268,진도군,2020-06-30 16:00,21.5,85
268,진도군,2020-06-30 17:00,21.7,80
268,진도군,2020-06-30 18:00,21.1,83
268,진도군,2020-06-30 19:00,20.5,85
268,진도군,2020-06-30 20:00,19.9,87
268,진도군,2020-06-30 21:00,18.8,96
268,진도군,2020-06-30 22:00,19,94
268,진도군,2020-06-30 23:00,18.7,94
268,진도군,2020-07-01 00:00,19.2,90
268,진도군,2020-07-01 01:00,,87
268,진도군,2020-07-01 02:00,,87
268,진도군,2020-07-01 03:00,,86
268,진도군,2020-07-01 04:00,,90
268,진도군,2020-07-01 05:00,,91
268,진도군,2020-07-01 06:00,,93
268,진도군,2020-07-01 07:00,,89
268,진도군,2020-07-01 08:00,,84
268,진도군,2020-07-01 09:00,,76
268,진도군,2020-07-01 10:00,,75
268,진도군,2020-07-01 11:00,,73
268,진도군,2020-07-01 12:00,,67
268,진도군,2020-07-01 13:00,,64
268,진도군,2020-07-01 14:00,,63
268,진도군,2020-07-01 15:00,,59
268,진도군,2020-07-01 16:00,,65
268,진도군,2020-07-01 17:00,,66
268,진도군,2020-07-01 18:00,,66
268,진도군,2020-07-01 19:00,,70
268,진도군,2020-07-01 20:00,,84
268,진도군,2020-07-01 21:00,,91
268,진도군,2020-07-01 22:00,,90
268,진도군,2020-07-01 23:00,,91
271,봉화,2020-06-30 01:00,19.5,88
271,봉화,2020-06-30 02:00,19,88
271,봉화,2020-06-30 03:00,19.9,86
271,봉화,2020-06-30 04:00,20.6,83
271,봉화,2020-06-30 05:00,21,81
271,봉화,2020-06-30 06:00,18.9,99
271,봉화,2020-06-30 07:00,19,100
271,봉화,2020-06-30 08:00,19.3,99
271,봉화,2020-06-30 09:00,19.5,99
271,봉화,2020-06-30 10:00,19.9,98
